Record_ID,Date,Text_Response,Customer_Sentiment
MAN_00048,28-04-2024,"During the entire process, rework levels were higher than expected; Communication was clear across steps. I expected quicker resolution and clearer updates. This really needs improvement. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00049,30-03-2024,"To be fair, workflow changes were unclear; Communication was clear across steps. It felt like departments weren’t aligned. I hope this gets addressed for future customers. I’m sharing this so the experience can be improved for others.",Negative
MAN_00050,02-08-2024,"Overall, basic compliance was met; I noticed small gaps during the process. Nothing major went wrong. It was fine overall. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00051,25-10-2024,"Looking back, finishing and fit were consistently good; I noticed a few delays during the process. The steps were explained in a simple way. I felt respected and well supported. A little more clarity and consistency would make a big difference.",Positive
MAN_00052,22-10-2024,"Overall, handoffs between stations improved; I noticed good coordination during the process. I appreciated the attention to detail. It made the whole experience much easier. A little more clarity and consistency would make a big difference.",Positive
MAN_00053,13-04-2024,"Looking back, teams collaborated well; Communication was supportive across steps. I didn’t need to chase for updates. It left me feeling confident and relieved. A little more clarity and consistency would make a big difference.",Positive
MAN_00054,06-08-2024,"During the entire process, issues were handled eventually; The overall timeline felt reasonable compared to what I expected. Nothing major went wrong. Nothing stood out strongly either way. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00055,14-05-2024,"If I summarize my experience, PPE stock ran out; The way updates were shared made me feel confused. It felt like departments weren’t aligned. It added avoidable stress. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00056,21-06-2024,"Honestly, communication was basic; Communication was basic across steps. A few small improvements would help. It was a standard experience. A little more clarity and consistency would make a big difference.",Neutral
MAN_00057,29-07-2024,"During the entire process, hazards were not addressed quickly; At one point, I needed clarification and the response was adequate. I expected quicker resolution and clearer updates. It left me disappointed.",Negative
MAN_00058,01-05-2024,"If I summarize my experience, processes felt under control; Communication was clear across steps. Everything felt well coordinated. I’m satisfied with how things were handled. I’m sharing this so the experience can be improved for others.",Positive
MAN_00059,25-08-2024,"During the entire process, updates were inconsistent; The overall timeline felt uncertain compared to what I expected. The issue could have been avoided with better planning. It added avoidable stress.",Negative
MAN_00060,14-05-2024,"If I summarize my experience, SOP updates were not communicated well; At one point, I needed clarification and the response was adequate. I didn’t get clear timelines when I asked. I hope this gets addressed for future customers.",Negative
MAN_00061,26-06-2024,"From start to finish, decisions were communicated late; I noticed a few delays during the process. It felt like departments weren’t aligned. It added avoidable stress. A little more clarity and consistency would make a big difference.",Negative
MAN_00062,06-11-2024,"Looking back, the shop-floor was organized; The overall timeline felt reasonable compared to what I expected. The process was transparent and predictable. It made the whole experience much easier. I’m sharing this so the experience can be improved for others.",Positive
MAN_00063,19-11-2024,"Honestly, safety checks felt inconsistent; Communication was supportive across steps. It felt like departments weren’t aligned. It added avoidable stress. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00064,08-12-2024,"In my experience, safety practices were routine; The way updates were shared made me feel neutral. A few small improvements would help. It was a standard experience. A little more clarity and consistency would make a big difference.",Neutral
MAN_00065,27-05-2024,"To be fair, it’s average overall; At one point, I needed clarification and the response was quick. It met the minimum expectations. It met basic expectations. A little more clarity and consistency would make a big difference.",Neutral
MAN_00066,26-10-2024,"Looking back, machine uptime improved this month; I noticed smooth handoffs during the process. I didn’t need to chase for updates. I’m satisfied with how things were handled. I’m sharing this so the experience can be improved for others.",Positive
MAN_00067,13-09-2024,"Honestly, layout could be improved; I noticed a few delays during the process. I expected quicker resolution and clearer updates. I expected better coordination. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00068,07-11-2024,"Looking back, training felt rushed; Communication was basic across steps. The issue could have been avoided with better planning. This really needs improvement. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00069,11-02-2024,"During the entire process, process flow felt streamlined; Communication was supportive across steps. The steps were explained in a simple way. I’m satisfied with how things were handled. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00070,08-01-2024,"Looking back, spares were delayed; I noticed a few delays during the process. The issue could have been avoided with better planning. I hope this gets addressed for future customers. A little more clarity and consistency would make a big difference.",Negative
MAN_00071,14-02-2024,"Looking back, mentoring helped reduce errors; The way updates were shared made me feel supported. I didn’t need to chase for updates. I’d gladly recommend this to others. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00072,07-07-2024,"In my experience, layout could be improved; Communication was supportive across steps. It felt like departments weren’t aligned. I hope this gets addressed for future customers. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00073,02-02-2024,"Honestly, work area felt crowded; The way updates were shared made me feel anxious. The issue could have been avoided with better planning. It left me disappointed. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00074,09-08-2024,"If I summarize my experience, noise and heat affected focus; The overall timeline felt reasonable compared to what I expected. I expected quicker resolution and clearer updates. I hope this gets addressed for future customers.",Negative
MAN_00075,30-03-2024,"During the entire process, near-miss reporting was encouraged; Communication was supportive across steps. I didn’t need to chase for updates. I’m satisfied with how things were handled. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00076,16-03-2024,"Overall, some steps were smooth; I noticed good coordination during the process. It worked, but could be smoother. It was a standard experience. I appreciate the effort and hope the process becomes even smoother.",Neutral
MAN_00077,15-10-2024,"Looking back, basic compliance was met; The overall timeline felt uncertain compared to what I expected. It worked, but could be smoother. There’s room to improve, but it was okay. A little more clarity and consistency would make a big difference.",Neutral
MAN_00078,05-01-2024,"From start to finish, updates were inconsistent; I noticed a few delays during the process. I expected quicker resolution and clearer updates. It left me disappointed. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00079,21-10-2024,"Looking back, it worked as usual; Communication was supportive across steps. A few small improvements would help. It was a standard experience. A little more clarity and consistency would make a big difference.",Neutral
MAN_00080,16-01-2024,"From start to finish, training was practical and hands-on; I noticed smooth handoffs during the process. The steps were explained in a simple way. I felt respected and well supported. I’m sharing this so the experience can be improved for others.",Positive
MAN_00081,13-08-2024,"During the entire process, rework levels were higher than expected; The way updates were shared made me feel anxious. It felt like departments weren’t aligned. I expected better coordination. I’m sharing this so the experience can be improved for others.",Negative
MAN_00082,30-04-2024,"Overall, quality checks missed issues; The way updates were shared made me feel anxious. The issue could have been avoided with better planning. I hope this gets addressed for future customers. A little more clarity and consistency would make a big difference.",Negative
MAN_00083,25-04-2024,"If I summarize my experience, bottlenecks caused delays; The overall timeline felt reasonable compared to what I expected. I had to follow up 2 times. It left me disappointed. A little more clarity and consistency would make a big difference.",Negative
MAN_00084,29-12-2024,"To be fair, product quality met specifications; Communication was clear across steps. I didn’t need to chase for updates. I’m satisfied with how things were handled. A little more clarity and consistency would make a big difference.",Positive
MAN_00085,01-12-2024,"Overall, some steps were smooth; The way updates were shared made me feel generally fine. A few small improvements would help. It was a standard experience. I appreciate the effort and hope the process becomes even smoother.",Neutral
MAN_00086,05-11-2024,"During the entire process, new joiners struggled without support; At one point, I needed clarification and the response was adequate. I had to follow up 1 times. I expected better coordination. I’m sharing this so the experience can be improved for others.",Negative
MAN_00087,07-04-2024,"In my experience, it was fine; At one point, I needed clarification and the response was quick. Nothing major went wrong. It was a standard experience. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00088,14-12-2024,"In my experience, it was fine; I noticed good coordination during the process. It was a routine experience. Nothing stood out strongly either way. A little more clarity and consistency would make a big difference.",Neutral
MAN_00089,02-12-2024,"Looking back, conditions were standard; The way updates were shared made me feel okay. It was a routine experience. Nothing stood out strongly either way. A little more clarity and consistency would make a big difference.",Neutral
MAN_00090,10-10-2024,"To be fair, product quality met specifications; Communication was clear across steps. The steps were explained in a simple way. I felt respected and well supported. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00091,04-09-2024,"Looking back, handoffs between stations improved; I noticed good coordination during the process. The steps were explained in a simple way. It left me feeling confident and relieved. A little more clarity and consistency would make a big difference.",Positive
MAN_00092,15-12-2024,"To be fair, daily updates improved alignment; Communication was basic across steps. I appreciated the attention to detail. I felt respected and well supported. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00093,21-09-2024,"From start to finish, quality checks missed issues; Communication was inconsistent across steps. I expected quicker resolution and clearer updates. I hope this gets addressed for future customers. A little more clarity and consistency would make a big difference.",Negative
MAN_00094,11-10-2024,"Honestly, process flow felt streamlined; At one point, I needed clarification and the response was slow. The steps were explained in a simple way. It left me feeling confident and relieved. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00095,24-05-2024,"To be fair, waiting between steps increased; I noticed good coordination during the process. The issue could have been avoided with better planning. I hope this gets addressed for future customers. I’m sharing this so the experience can be improved for others.",Negative
MAN_00096,05-09-2024,"In my experience, nothing stood out; The way updates were shared made me feel neither impressed nor upset. It worked, but could be smoother. It was fine overall. I appreciate the effort and hope the process becomes even smoother.",Neutral
MAN_00097,18-06-2024,"During the entire process, environment was acceptable; I noticed a few delays during the process. Nothing major went wrong. It met basic expectations. A little more clarity and consistency would make a big difference.",Neutral
MAN_00098,15-05-2024,"During the entire process, environment was acceptable; The way updates were shared made me feel generally fine. It met the minimum expectations. It was a standard experience. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00099,14-04-2024,"In my experience, environment was acceptable; At one point, I needed clarification and the response was slow. It was a routine experience. It was fine overall. I appreciate the effort and hope the process becomes even smoother.",Neutral
MAN_00100,06-06-2024,"Honestly, coordination needs improvement; Communication was basic across steps. I expected quicker resolution and clearer updates. I expected better coordination. I’m sharing this so the experience can be improved for others.",Negative
MAN_00101,14-01-2024,"Overall, updates were inconsistent; At one point, I needed clarification and the response was quick. I had to follow up 6 times. It added avoidable stress. A little more clarity and consistency would make a big difference.",Negative
MAN_00102,20-08-2024,"From start to finish, overall operations felt stable; I noticed smooth handoffs during the process. I appreciated the attention to detail. I felt respected and well supported. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00103,10-07-2024,"During the entire process, near-miss reporting was encouraged; The overall timeline felt long compared to what I expected. I didn’t need to chase for updates. I’d gladly recommend this to others. I’m sharing this so the experience can be improved for others.",Positive
MAN_00104,29-11-2024,"To be fair, quality checks missed issues; The overall timeline felt uncertain compared to what I expected. It felt like departments weren’t aligned. It left me disappointed. I’m sharing this so the experience can be improved for others.",Negative
MAN_00105,14-02-2024,"Honestly, it was okay; The way updates were shared made me feel generally fine. It met the minimum expectations. Nothing stood out strongly either way. A little more clarity and consistency would make a big difference.",Neutral
MAN_00106,14-02-2024,"To be fair, training felt rushed; The overall timeline felt reasonable compared to what I expected. I had to follow up 5 times. It left me disappointed. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00107,22-05-2024,"In my experience, some steps were smooth; Communication was clear across steps. It met the minimum expectations. Nothing stood out strongly either way. A little more clarity and consistency would make a big difference.",Neutral
MAN_00108,05-12-2024,"Honestly, daily updates improved alignment; At one point, I needed clarification and the response was adequate. I didn’t need to chase for updates. It left me feeling confident and relieved. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00109,29-01-2024,"From start to finish, feedback was welcomed; Communication was basic across steps. The process was transparent and predictable. I felt respected and well supported. I’m sharing this so the experience can be improved for others.",Positive
MAN_00110,19-10-2024,"If I summarize my experience, near-miss reporting was encouraged; I noticed small gaps during the process. Everything felt well coordinated. It made the whole experience much easier. I’m sharing this so the experience can be improved for others.",Positive
MAN_00111,13-08-2024,"Looking back, PPE availability was consistent; Communication was basic across steps. The process was transparent and predictable. I felt respected and well supported. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00112,07-01-2024,"Honestly, safety practices were routine; Communication was inconsistent across steps. It was a routine experience. It was fine overall. A little more clarity and consistency would make a big difference.",Neutral
MAN_00113,11-06-2024,"To be fair, efficiency was average; The way updates were shared made me feel average. It worked, but could be smoother. Nothing stood out strongly either way. A little more clarity and consistency would make a big difference.",Neutral
MAN_00114,06-06-2024,"During the entire process, updates were inconsistent; The overall timeline felt short compared to what I expected. The issue could have been avoided with better planning. I expected better coordination.",Negative
MAN_00115,02-11-2024,"If I summarize my experience, some steps were smooth; The way updates were shared made me feel okay. A few small improvements would help. Nothing stood out strongly either way. A little more clarity and consistency would make a big difference.",Neutral
MAN_00116,18-08-2024,"Looking back, waiting between steps increased; Communication was clear across steps. I had to follow up 5 times. This really needs improvement. A little more clarity and consistency would make a big difference.",Negative
MAN_00117,15-09-2024,"Looking back, environment was acceptable; The way updates were shared made me feel okay. It worked, but could be smoother. There’s room to improve, but it was okay. A little more clarity and consistency would make a big difference.",Neutral
MAN_00118,31-01-2024,"From start to finish, overall the shift was stressful; The overall timeline felt reasonable compared to what I expected. I had to follow up 2 times. I hope this gets addressed for future customers. I’m sharing this so the experience can be improved for others.",Negative
MAN_00119,10-11-2024,"Honestly, it’s acceptable; I noticed small gaps during the process. It met the minimum expectations. There’s room to improve, but it was okay. I appreciate the effort and hope the process becomes even smoother.",Neutral
MAN_00120,18-05-2024,"From start to finish, downtime reduced noticeably; At one point, I needed clarification and the response was quick. I appreciated the attention to detail. I felt respected and well supported. A little more clarity and consistency would make a big difference.",Positive
MAN_00121,27-07-2024,"Overall, training was practical and hands-on; At one point, I needed clarification and the response was quick. The steps were explained in a simple way. It made the whole experience much easier. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00122,04-03-2024,"Looking back, overall operations felt stable; At one point, I needed clarification and the response was quick. I didn’t need to chase for updates. It made the whole experience much easier. I’m sharing this so the experience can be improved for others.",Positive
MAN_00123,10-04-2024,"If I summarize my experience, bottlenecks caused delays; I noticed smooth handoffs during the process. I didn’t get clear timelines when I asked. It added avoidable stress. A little more clarity and consistency would make a big difference.",Negative
MAN_00124,05-11-2024,"In my experience, machine uptime improved this month; Communication was basic across steps. The steps were explained in a simple way. It made the whole experience much easier. A little more clarity and consistency would make a big difference.",Positive
MAN_00125,18-01-2024,"If I summarize my experience, overall the shift was stressful; Communication was clear across steps. The issue could have been avoided with better planning. This really needs improvement. I’m sharing this so the experience can be improved for others.",Negative
MAN_00126,11-08-2024,"Overall, I observed recurring defects; The overall timeline felt short compared to what I expected. The issue could have been avoided with better planning. I expected better coordination. A little more clarity and consistency would make a big difference.",Negative
MAN_00127,23-04-2024,"In my experience, feedback was welcomed; The overall timeline felt short compared to what I expected. I appreciated the attention to detail. I felt respected and well supported. I’m sharing this so the experience can be improved for others.",Positive
MAN_00128,01-05-2024,"Looking back, process flow felt streamlined; I noticed good coordination during the process. Everything felt well coordinated. I’d gladly recommend this to others. A little more clarity and consistency would make a big difference.",Positive
MAN_00129,23-10-2024,"Overall, I observed recurring defects; Communication was clear across steps. The issue could have been avoided with better planning. I expected better coordination. A little more clarity and consistency would make a big difference.",Negative
MAN_00130,16-06-2024,"From start to finish, process flow felt streamlined; The overall timeline felt reasonable compared to what I expected. I didn’t need to chase for updates. It made the whole experience much easier. A little more clarity and consistency would make a big difference.",Positive
MAN_00131,13-11-2024,"From start to finish, machines were down for 21 minutes; The way updates were shared made me feel frustrated. The issue could have been avoided with better planning. It added avoidable stress. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00132,22-10-2024,"In my experience, it was okay; I noticed small gaps during the process. It met the minimum expectations. It was a standard experience. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00133,07-10-2024,"If I summarize my experience, mentoring helped reduce errors; I noticed good coordination during the process. The process was transparent and predictable. It left me feeling confident and relieved. I’m sharing this so the experience can be improved for others.",Positive
MAN_00134,22-11-2024,"If I summarize my experience, it met minimum needs; I noticed smooth handoffs during the process. It worked, but could be smoother. Nothing stood out strongly either way. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00135,11-10-2024,"From start to finish, issues repeated across days; At one point, I needed clarification and the response was adequate. I expected quicker resolution and clearer updates. I expected better coordination.",Negative
MAN_00136,23-03-2024,"During the entire process, it worked as usual; Communication was supportive across steps. A few small improvements would help. It met basic expectations. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00137,08-04-2024,"To be fair, new SOPs were explained clearly; I noticed a few delays during the process. I didn’t need to chase for updates. I felt respected and well supported. A little more clarity and consistency would make a big difference.",Positive
MAN_00138,30-05-2024,"From start to finish, work area felt crowded; The overall timeline felt long compared to what I expected. The issue could have been avoided with better planning. It added avoidable stress. A little more clarity and consistency would make a big difference.",Negative
MAN_00139,22-05-2024,"If I summarize my experience, nothing stood out; The way updates were shared made me feel neither impressed nor upset. Nothing major went wrong. It met basic expectations. I’m sharing this so the experience can be improved for others.",Neutral
MAN_00140,18-04-2024,"To be fair, it met minimum needs; The overall timeline felt uncertain compared to what I expected. It was a routine experience. It was fine overall. A little more clarity and consistency would make a big difference.",Neutral
MAN_00141,16-06-2024,"Overall, overall operations felt stable; The way updates were shared made me feel well-informed. The steps were explained in a simple way. I’d gladly recommend this to others. I’m sharing this so the experience can be improved for others.",Positive
MAN_00142,02-09-2024,"From start to finish, new joiners struggled without support; The overall timeline felt long compared to what I expected. It felt like departments weren’t aligned. It left me disappointed. I appreciate the effort and hope the process becomes even smoother.",Negative
MAN_00143,30-01-2024,"From start to finish, quality was acceptable; The overall timeline felt long compared to what I expected. It worked, but could be smoother. It was fine overall. I appreciate the effort and hope the process becomes even smoother.",Neutral
MAN_00144,20-11-2024,"If I summarize my experience, handoffs between stations improved; Communication was inconsistent across steps. The process was transparent and predictable. I felt respected and well supported. I’m sharing this so the experience can be improved for others.",Positive
MAN_00145,10-05-2024,"Looking back, it’s average overall; Communication was basic across steps. It worked, but could be smoother. It was fine overall. A little more clarity and consistency would make a big difference.",Neutral
MAN_00146,22-10-2024,"In my experience, leaders communicated targets clearly; The way updates were shared made me feel treated with care. Everything felt well coordinated. I felt respected and well supported. A little more clarity and consistency would make a big difference.",Positive
MAN_00147,26-11-2024,"If I summarize my experience, it met minimum needs; Communication was clear across steps. A few small improvements would help. It met basic expectations. A little more clarity and consistency would make a big difference.",Neutral
MAN_00148,30-09-2024,"If I summarize my experience, maintenance response was slow; I noticed small gaps during the process. The issue could have been avoided with better planning. I hope this gets addressed for future customers.",Negative
MAN_00149,28-06-2024,"During the entire process, updates were inconsistent; I noticed a few delays during the process. The issue could have been avoided with better planning. It left me disappointed. I’m sharing this so the experience can be improved for others.",Negative
MAN_00150,22-07-2024,"Overall, rework levels were higher than expected; The overall timeline felt reasonable compared to what I expected. I didn’t get clear timelines when I asked. It left me disappointed. A little more clarity and consistency would make a big difference.",Negative
MAN_00151,03-05-2024,"If I summarize my experience, it’s average overall; The overall timeline felt long compared to what I expected. It was a routine experience. It was a standard experience. A little more clarity and consistency would make a big difference.",Neutral
MAN_00152,19-10-2024,"If I summarize my experience, mentoring helped reduce errors; The overall timeline felt short compared to what I expected. I didn’t need to chase for updates. I felt respected and well supported. A little more clarity and consistency would make a big difference.",Positive
MAN_00153,28-10-2024,"If I summarize my experience, leaders communicated targets clearly; Communication was inconsistent across steps. Everything felt well coordinated. I felt respected and well supported. I appreciate the effort and hope the process becomes even smoother.",Positive
MAN_00154,20-08-2024,"From start to finish, breakdowns were addressed quickly; Communication was inconsistent across steps. The process was transparent and predictable. I’d gladly recommend this to others. A little more clarity and consistency would make a big difference.",Positive
MAN_00155,24-12-2024,"Overall, waiting between steps increased; Communication was basic across steps. The issue could have been avoided with better planning. I expected better coordination. I’m sharing this so the experience can be improved for others.",Negative
MAN_00156,02-04-2024,"In my experience, finishing and fit were consistently good; The overall timeline felt short compared to what I expected. The steps were explained in a simple way. It made the whole experience much easier.",Positive
